country,country_m49,year,milk_species,milk_tonnes,species_share
Bangladesh,50,2023,Raw milk of buffalo,351700.0,0.025
Bangladesh,50,2020,Raw milk of buffalo,267000.0,0.025
Bangladesh,50,2021,Raw milk of buffalo,299625.0,0.025
Bangladesh,50,2022,Raw milk of buffalo,326850.0,0.025
Brunei Darussalam,96,2021,Raw milk of buffalo,142.74,0.76630697374778545
Brunei Darussalam,96,2023,Raw milk of buffalo,127.69,0.75364457297999166
Brunei Darussalam,96,2022,Raw milk of buffalo,137.82,0.75712794594297639
Brunei Darussalam,96,2020,Raw milk of buffalo,183.04,0.77727292029385531
Bulgaria,100,2021,Raw milk of buffalo,16580.0,0.01739641369469189
Bulgaria,100,2022,Raw milk of buffalo,15280.0,0.017591526594519916
Bulgaria,100,2023,Raw milk of buffalo,16880.0,0.020691853195714531
Bulgaria,100,2020,Raw milk of buffalo,15930.0,0.015843652096076383
China,159,2020,Raw milk of buffalo,3039265.29,0.077264431135509529
China,159,2022,Raw milk of buffalo,3202196.39,0.071899625392649991
China,159,2023,Raw milk of buffalo,3274849.21,0.069288635300685811
China,159,2021,Raw milk of buffalo,3103707.73,0.074073492138271121
"China, mainland",156,2021,Raw milk of buffalo,3103707.73,0.074898566479299489
"China, mainland",156,2020,Raw milk of buffalo,3039265.29,0.078159391056025262
"China, mainland",156,2022,Raw milk of buffalo,3202196.39,0.072674052030546693
"China, mainland",156,2023,Raw milk of buffalo,3274849.21,0.070005079924333885
Egypt,818,2021,Raw milk of buffalo,1337000.0,0.21686942416869423
Egypt,818,2023,Raw milk of buffalo,1157000.0,0.20537246341088983
Egypt,818,2020,Raw milk of buffalo,1265000.0,0.22678379347436356
Egypt,818,2022,Raw milk of buffalo,1471000.0,0.21932309527359475
Germany,276,2020,Raw milk of buffalo,1000.0,3.0130564776345338e-05
Greece,300,2020,Raw milk of buffalo,90.0,4.521863208613647e-05
India,356,2023,Raw milk of buffalo,104388290.0,0.43621091779671162
India,356,2022,Raw milk of buffalo,103299834.0,0.44799020127195593
India,356,2021,Raw milk of buffalo,99626360.0,0.44861267663728221
India,356,2020,Raw milk of buffalo,95391341.85,0.45431603826163941
Indonesia,360,2022,Raw milk of buffalo,87795.06,0.056430105360613388
Indonesia,360,2020,Raw milk of buffalo,91233.29,0.058536384212630868
Indonesia,360,2023,Raw milk of buffalo,84000.0,0.061176944341121357
Indonesia,360,2021,Raw milk of buffalo,90716.53,0.058538620993507443
Iran (Islamic Republic of),364,2022,Raw milk of buffalo,117678.19,0.01411803266426254
Iran (Islamic Republic of),364,2021,Raw milk of buffalo,122512.22,0.01393568732117526
Iran (Islamic Republic of),364,2020,Raw milk of buffalo,108003.25,0.01294377653338164
Iran (Islamic Republic of),364,2023,Raw milk of buffalo,102601.86,0.012103281273133391
Iraq,368,2022,Raw milk of buffalo,40369.0,0.11383445798284968
Iraq,368,2020,Raw milk of buffalo,37737.0,0.11058461538461538
Iraq,368,2023,Raw milk of buffalo,43002.0,0.11847684436448394
Iraq,368,2021,Raw milk of buffalo,39393.09,0.11300518520868691
Italy,380,2023,Raw milk of buffalo,254280.0,0.018369912297178194
Italy,380,2022,Raw milk of buffalo,254450.0,0.018211826915713131
Italy,380,2021,Raw milk of buffalo,257460.0,0.018392666936705823
Italy,380,2020,Raw milk of buffalo,253830.0,0.018788972517158272
Malaysia,458,2021,Raw milk of buffalo,5859.93,0.13142147932565174
Malaysia,458,2020,Raw milk of buffalo,5728.8,0.12058981402544915
Malaysia,458,2023,Raw milk of buffalo,6188.68,0.13366317815594456
Malaysia,458,2022,Raw milk of buffalo,6068.08,0.13478832314918945
Myanmar,104,2023,Raw milk of buffalo,330000.0,0.14716441334017044
Myanmar,104,2022,Raw milk of buffalo,328000.0,0.14920042966630565
Myanmar,104,2021,Raw milk of buffalo,316000.0,0.14919752224086519
Myanmar,104,2020,Raw milk of buffalo,313000.0,0.14927730136857048
Nepal,524,2023,Raw milk of buffalo,1399797.09,0.50521828629803145
Nepal,524,2021,Raw milk of buffalo,1419412.0,0.53888505533538489
Nepal,524,2020,Raw milk of buffalo,1380600.0,0.56324935525879294
Nepal,524,2022,Raw milk of buffalo,1464802.0,0.53775383415702471
Netherlands (Kingdom of the),528,2023,Raw milk of buffalo,4490.0,0.0002970156214340761
Netherlands (Kingdom of the),528,2022,Raw milk of buffalo,4950.0,0.00033035436011027828
Pakistan,586,2023,Raw milk of buffalo,38644100.0,0.59837678098466207
Pakistan,586,2022,Raw milk of buffalo,37527850.0,0.59988938256448621
Pakistan,586,2021,Raw milk of buffalo,36444850.0,0.60142001386184363
Pakistan,586,2020,Raw milk of buffalo,35393200.0,0.602932107703682
Romania,642,2022,Raw milk of buffalo,14100.0,0.0033083835847861282
Romania,642,2020,Raw milk of buffalo,16100.0,0.00369054441260745
Romania,642,2023,Raw milk of buffalo,19300.0,0.0044692478695813262
Romania,642,2021,Raw milk of buffalo,15200.0,0.0035351303579319489
Sri Lanka,144,2021,Raw milk of buffalo,90570.0,0.16617181152538843
Sri Lanka,144,2020,Raw milk of buffalo,80240.0,0.15376947253985562
Sri Lanka,144,2023,Raw milk of buffalo,95850.0,0.17904985889432742
Sri Lanka,144,2022,Raw milk of buffalo,89870.0,0.16701156745122769
Türkiye,792,2022,Raw milk of buffalo,43588.65,0.0020214096027609558
Türkiye,792,2023,Raw milk of buffalo,43024.89,0.0020028748331015612
Türkiye,792,2021,Raw milk of buffalo,63642.85,0.0027431900995478673
Türkiye,792,2020,Raw milk of buffalo,63766.74,0.0027130406924900396
Viet Nam,704,2022,Raw milk of buffalo,26477.18,0.022345173525123503
Viet Nam,704,2021,Raw milk of buffalo,26666.49,0.023607302527139822
Viet Nam,704,2020,Raw milk of buffalo,27107.5,0.024467737022035179
Viet Nam,704,2023,Raw milk of buffalo,25852.36,0.020742516550535758
Afghanistan,4,2022,Raw milk of camel,6850.27,0.0031190902115432952
Afghanistan,4,2021,Raw milk of camel,6854.96,0.0031711378089422128
Afghanistan,4,2020,Raw milk of camel,6873.29,0.0031371321257881858
Afghanistan,4,2023,Raw milk of camel,6833.49,0.0030787967769755637
Algeria,12,2023,Raw milk of camel,15290.15,0.0046149965991370305
Algeria,12,2022,Raw milk of camel,15243.26,0.0045901834811361963
Algeria,12,2021,Raw milk of camel,15003.09,0.0045974940195014765
Algeria,12,2020,Raw milk of camel,14717.59,0.0043875887831396612
Burkina Faso,854,2021,Raw milk of camel,270.0,0.000631010668754455
Burkina Faso,854,2023,Raw milk of camel,265.64,0.00060247900469307194
Burkina Faso,854,2022,Raw milk of camel,266.91,0.0006134241360093069
Burkina Faso,854,2020,Raw milk of camel,260.0,0.00061740854635907057
Chad,148,2020,Raw milk of camel,31771.82,0.075014399366109152
Chad,148,2023,Raw milk of camel,35332.39,0.075288358560578847
Chad,148,2022,Raw milk of camel,34103.27,0.075197320568448689
Chad,148,2021,Raw milk of camel,32916.91,0.075617172847725678
China,159,2022,Raw milk of camel,20567.77,0.00046181269917744947
China,159,2021,Raw milk of camel,18611.08,0.00044417445455301782
China,159,2020,Raw milk of camel,17301.75,0.00043984639175700317
China,159,2023,Raw milk of camel,21479.93,0.0004544682642210144
"China, mainland",156,2022,Raw milk of camel,20567.77,0.0004667868566088532
"China, mainland",156,2023,Raw milk of camel,21479.93,0.00045916746695616478
"China, mainland",156,2021,Raw milk of camel,18611.08,0.00044912193218385325
"China, mainland",156,2020,Raw milk of camel,17301.75,0.00044494116675270064
Djibouti,262,2020,Raw milk of camel,6077.38,0.40173375251522353
Djibouti,262,2022,Raw milk of camel,6117.98,0.40133533979792785
Djibouti,262,2021,Raw milk of camel,6108.71,0.40165574975573382
Djibouti,262,2023,Raw milk of camel,6129.53,0.40087728878915962
Eritrea,232,2022,Raw milk of camel,12443.18,0.084201586902555817
Eritrea,232,2021,Raw milk of camel,12345.42,0.083615524717486331
Eritrea,232,2023,Raw milk of camel,12388.7,0.083831429312099415
Eritrea,232,2020,Raw milk of camel,12316.53,0.083499996203476312
Ethiopia,231,2020,Raw milk of camel,243429.0,0.064061820365880845
Ethiopia,231,2022,Raw milk of camel,220446.0,0.052525018397790363
Ethiopia,231,2021,Raw milk of camel,235877.0,0.062233734055730495
Ethiopia,231,2023,Raw milk of camel,233250.67,0.061644126454164581
India,356,2023,Raw milk of camel,7929.23,3.3134144603012654e-05
India,356,2022,Raw milk of camel,8000.0,3.4694359820323117e-05
India,356,2020,Raw milk of camel,7045.92,3.3557285160555173e-05
India,356,2021,Raw milk of camel,8000.0,3.602361275769041e-05
Iraq,368,2023,Raw milk of camel,431.0,0.0011874684880027111
Iraq,368,2022,Raw milk of camel,411.0,0.00115895767125644
Iraq,368,2020,Raw milk of camel,353.0,0.0010344322344322345
Iraq,368,2021,Raw milk of camel,372.1,0.0010674265313066937
Kazakhstan,398,2020,Raw milk of camel,16952.21,0.0053623523936049489
Kazakhstan,398,2023,Raw milk of camel,18168.2,0.0052816401882113048
Kazakhstan,398,2022,Raw milk of camel,17169.2,0.0051608515807895919
Kazakhstan,398,2021,Raw milk of camel,17727.22,0.0054313363716187533
Kenya,404,2020,Raw milk of camel,1074325.28,0.19156843576747642
Kenya,404,2022,Raw milk of camel,850228.57,0.14356600058929986
Kenya,404,2023,Raw milk of camel,1006991.58,0.16594828202771603
Kenya,404,2021,Raw milk of camel,1031414.43,0.16747741526637777
Libya,434,2021,Raw milk of camel,2213.23,0.010111391928539578
Libya,434,2023,Raw milk of camel,2227.01,0.009823834341341554
Libya,434,2022,Raw milk of camel,2347.32,0.010281551716601098
Libya,434,2020,Raw milk of camel,2010.93,0.0087901027428741625
Mali,466,2023,Raw milk of camel,293333.0,0.26328246590637783
Mali,466,2021,Raw milk of camel,281943.0,0.27174993180782048
Mali,466,2020,Raw milk of camel,270995.0,0.2720808747712119
Mali,466,2022,Raw milk of camel,287580.0,0.26750333937335125
Mauritania,478,2020,Raw milk of camel,26366.15,0.074048763442395818
Mauritania,478,2023,Raw milk of camel,26751.86,0.073806187226684347
Mauritania,478,2022,Raw milk of camel,26628.74,0.07385080505207782
Mauritania,478,2021,Raw milk of camel,26528.53,0.073299740684690667
Mongolia,496,2022,Raw milk of camel,1426.96,0.0069247881414022184
Mongolia,496,2023,Raw milk of camel,945.55,0.00377411478936903
Mongolia,496,2020,Raw milk of camel,1452.66,0.0077073317116382167
Mongolia,496,2021,Raw milk of camel,1032.95,0.0058943540254195338
Morocco,504,2023,Raw milk of camel,8770.46,0.004285343506723163
Morocco,504,2022,Raw milk of camel,8708.65,0.0040481505042453229
Morocco,504,2021,Raw milk of camel,8687.49,0.0032563570497454383
Morocco,504,2020,Raw milk of camel,8605.56,0.0031666549711058317
Niger,562,2021,Raw milk of camel,105495.16,0.071113967484663115
Niger,562,2022,Raw milk of camel,108334.95,0.069200728881038925
Niger,562,2020,Raw milk of camel,112001.81,0.074126103433601959
Niger,562,2023,Raw milk of camel,109743.55,0.066843814709262719
Pakistan,586,2023,Raw milk of camel,956000.0,0.014802989398675009
Pakistan,586,2022,Raw milk of camel,944000.0,0.015090008544077931
Pakistan,586,2021,Raw milk of camel,932000.0,0.015380045546057626
Pakistan,586,2020,Raw milk of camel,920000.0,0.015672432531881476
Qatar,634,2023,Raw milk of camel,16261.68,0.36929952752257639
Qatar,634,2021,Raw milk of camel,18255.28,0.38840004825405633
Qatar,634,2020,Raw milk of camel,18892.04,0.38278554714085616
Qatar,634,2022,Raw milk of camel,16930.79,0.38041931801840673
Russian Federation,643,2022,Raw milk of camel,28.67,8.6936859936143521e-07
Russian Federation,643,2021,Raw milk of camel,28.83,8.916509875654946e-07
Russian Federation,643,2023,Raw milk of camel,28.45,8.41599734725397e-07
Russian Federation,643,2020,Raw milk of camel,28.79,8.9356751778271288e-07
Senegal,686,2020,Raw milk of camel,540.08,0.0021852037896340792
Senegal,686,2022,Raw milk of camel,546.31,0.0021766654183840509
Senegal,686,2023,Raw milk of camel,245.5,0.00095363211475593234
Senegal,686,2021,Raw milk of camel,540.83,0.0021751985854593066
Somalia,706,2020,Raw milk of camel,986195.2,0.44610598043260719
Somalia,706,2021,Raw milk of camel,989565.3,0.45039972306181925
Somalia,706,2023,Raw milk of camel,996469.74,0.460587561916704
Somalia,706,2022,Raw milk of camel,992637.39,0.45500078781019326
Sudan,729,2020,Raw milk of camel,63016.39,0.0135366582265787
Sudan,729,2022,Raw milk of camel,60306.34,0.013547289930203592
Sudan,729,2023,Raw milk of camel,60907.57,0.013500473992823848
Sudan,729,2021,Raw milk of camel,61241.72,0.013496828403826837
Tunisia,788,2021,Raw milk of camel,1105.02,0.00076605134838680412
Tunisia,788,2022,Raw milk of camel,1106.25,0.00078329221317687187
Tunisia,788,2023,Raw milk of camel,1107.54,0.00077857093071577043
Tunisia,788,2020,Raw milk of camel,1103.66,0.00078122633124743941
Turkmenistan,795,2021,Raw milk of camel,12428.08,0.0050010596198482764
Turkmenistan,795,2023,Raw milk of camel,10401.0,0.003986215382832373
Turkmenistan,795,2022,Raw milk of camel,10400.49,0.0041627770216600768
Turkmenistan,795,2020,Raw milk of camel,12140.41,0.004927414552395243
Yemen,887,2023,Raw milk of camel,3480.0,0.0080153858556078917
Yemen,887,2021,Raw milk of camel,3208.64,0.0078726892634845783
Yemen,887,2022,Raw milk of camel,3369.0,0.0078725253771521515
Yemen,887,2020,Raw milk of camel,3055.85,0.007872695156006684
Afghanistan,4,2023,Raw milk of cattle,1902352.02,0.85709575456303488
Afghanistan,4,2021,Raw milk of cattle,1841535.8,0.85190341036280959
Afghanistan,4,2022,Raw milk of cattle,1876786.33,0.85454527647249878
Afghanistan,4,2020,Raw milk of cattle,1868866.61,0.85299492398019883
Albania,8,2023,Raw milk of cattle,788307.0,0.84984880091851422
Albania,8,2022,Raw milk of cattle,849690.26,0.85030840019460541
Albania,8,2020,Raw milk of cattle,924270.0,0.85283642134789994
Albania,8,2021,Raw milk of cattle,885160.0,0.8483338285046147
Algeria,12,2020,Raw milk of cattle,2414552.0,0.71982310089542068
Algeria,12,2023,Raw milk of cattle,2419276.56,0.73020559620225667
Algeria,12,2022,Raw milk of cattle,2433986.67,0.73294330779240779
Algeria,12,2021,Raw milk of cattle,2409291.0,0.73829464221961827
Angola,24,2023,Raw milk of cattle,220646.99,1.0
Angola,24,2021,Raw milk of cattle,219526.96,1.0
Angola,24,2020,Raw milk of cattle,213047.39,1.0
Angola,24,2022,Raw milk of cattle,219434.93,1.0
Antigua and Barbuda,28,2020,Raw milk of cattle,2936.13,1.0
Antigua and Barbuda,28,2021,Raw milk of cattle,2933.46,1.0
Antigua and Barbuda,28,2022,Raw milk of cattle,2904.27,1.0
Antigua and Barbuda,28,2023,Raw milk of cattle,2877.18,1.0
Argentina,32,2023,Raw milk of cattle,11665405.0,1.0
Argentina,32,2020,Raw milk of cattle,11446583.21,1.0
Argentina,32,2021,Raw milk of cattle,11899905.14,1.0
Argentina,32,2022,Raw milk of cattle,11904142.0,1.0
Armenia,51,2020,Raw milk of cattle,605400.0,0.92526364053186616
Armenia,51,2023,Raw milk of cattle,557000.0,0.94151453684922248
Armenia,51,2021,Raw milk of cattle,647000.0,0.96466378410615772
Armenia,51,2022,Raw milk of cattle,607000.0,0.97416145081046379
Australia,36,2020,Raw milk of cattle,9099000.0,1.0
Australia,36,2023,Raw milk of cattle,8467000.0,1.0
Australia,36,2022,Raw milk of cattle,8450000.0,1.0
Australia,36,2021,Raw milk of cattle,9067000.0,1.0
Austria,40,2022,Raw milk of cattle,3942500.0,0.99050322839986937
Austria,40,2020,Raw milk of cattle,3815470.0,0.99044976195791556
Austria,40,2021,Raw milk of cattle,3830140.0,0.99034257360717159
Austria,40,2023,Raw milk of cattle,3678790.0,0.98972819258697275
Azerbaijan,31,2020,Raw milk of cattle,2156882.0,0.98375551539841766
Azerbaijan,31,2022,Raw milk of cattle,2229118.0,0.98429755386966544
Azerbaijan,31,2023,Raw milk of cattle,2249686.0,0.98498066979277488
Azerbaijan,31,2021,Raw milk of cattle,2187782.0,0.98396888405550709
Bahamas,44,2021,Raw milk of cattle,682.19,0.33153518299824558
Bahamas,44,2023,Raw milk of cattle,683.83,0.3315555469359851
Bahamas,44,2020,Raw milk of cattle,685.28,0.33340144593319126
Bahamas,44,2022,Raw milk of cattle,683.56,0.33190902557927243
Bahrain,48,2021,Raw milk of cattle,10000.0,0.95429772753082143
Bahrain,48,2020,Raw milk of cattle,10000.0,0.95640788500916707
Bahrain,48,2023,Raw milk of cattle,10528.33,0.95620469114139728
Bahrain,48,2022,Raw milk of cattle,10765.88,0.957494797132642
Bangladesh,50,2023,Raw milk of cattle,12661200.0,0.9
Bangladesh,50,2022,Raw milk of cattle,11766600.0,0.9
Bangladesh,50,2021,Raw milk of cattle,10786500.0,0.9
Bangladesh,50,2020,Raw milk of cattle,9612000.0,0.9
Barbados,52,2021,Raw milk of cattle,4341.0,1.0
Barbados,52,2020,Raw milk of cattle,3978.0,1.0
Barbados,52,2023,Raw milk of cattle,4119.33,1.0
Barbados,52,2022,Raw milk of cattle,4039.0,1.0
Belarus,112,2022,Raw milk of cattle,7869000.0,0.99788553520697287
Belarus,112,2020,Raw milk of cattle,7751800.0,0.99826149665821029
Belarus,112,2023,Raw milk of cattle,8331000.0,0.998048505490409
Belarus,112,2021,Raw milk of cattle,7811000.0,0.99783322769344107
Belgium,56,2020,Raw milk of cattle,4457000.0,1.0
Belgium,56,2021,Raw milk of cattle,4438000.0,1.0
Belgium,56,2022,Raw milk of cattle,4572000.0,0.99003897791251627
Belgium,56,2023,Raw milk of cattle,4627000.0,1.0
Belize,84,2023,Raw milk of cattle,6525.0,1.0
Belize,84,2020,Raw milk of cattle,4522.0,1.0
Belize,84,2022,Raw milk of cattle,5465.0,1.0
Belize,84,2021,Raw milk of cattle,5739.0,1.0
Benin,204,2020,Raw milk of cattle,95994.71,0.74571636140587094
Benin,204,2021,Raw milk of cattle,104897.49,0.74024509685269746
Benin,204,2022,Raw milk of cattle,114625.95,0.75357388286104177
Benin,204,2023,Raw milk of cattle,136873.0,0.78193451511953527
Bhutan,64,2021,Raw milk of cattle,54403.0,1.0
Bhutan,64,2023,Raw milk of cattle,43829.0,1.0
Bhutan,64,2020,Raw milk of cattle,57912.0,1.0
Bhutan,64,2022,Raw milk of cattle,42255.0,1.0
Bolivia (Plurinational State of),68,2021,Raw milk of cattle,560096.49,0.90113002026565781
Bolivia (Plurinational State of),68,2020,Raw milk of cattle,558780.15,0.90159973645503588
Bolivia (Plurinational State of),68,2022,Raw milk of cattle,569107.0,0.90307459715410432
Bolivia (Plurinational State of),68,2023,Raw milk of cattle,576574.0,0.90469684204669487
Bosnia and Herzegovina,70,2023,Raw milk of cattle,580214.0,0.99458152989072213
Bosnia and Herzegovina,70,2022,Raw milk of cattle,560269.0,0.97689190650053526
Bosnia and Herzegovina,70,2021,Raw milk of cattle,539510.0,0.98824387098665023
Bosnia and Herzegovina,70,2020,Raw milk of cattle,629133.0,0.975375804631203
Botswana,72,2023,Raw milk of cattle,27000.0,0.79058327477160928
Botswana,72,2021,Raw milk of cattle,23111.54,0.66638755798064864
Botswana,72,2020,Raw milk of cattle,23363.38,0.66638239225191542
Botswana,72,2022,Raw milk of cattle,27000.0,0.70418053728453378
Brazil,76,2020,Raw milk of cattle,36376167.01,0.99914851930139237
Brazil,76,2021,Raw milk of cattle,36238557.98,0.99914528872899155
Brazil,76,2023,Raw milk of cattle,36305658.36,0.99909187621422135
Brazil,76,2022,Raw milk of cattle,35590786.0,0.99910834174513541
Brunei Darussalam,96,2022,Raw milk of cattle,44.21,0.24287205405702358
Brunei Darussalam,96,2021,Raw milk of cattle,43.53,0.23369302625221453
Brunei Darussalam,96,2023,Raw milk of cattle,41.74,0.24635542702000826
Brunei Darussalam,96,2020,Raw milk of cattle,52.45,0.22272707970614464
Bulgaria,100,2020,Raw milk of cattle,881760.0,0.87698045651200951
Bulgaria,100,2021,Raw milk of cattle,835780.0,0.87693453786185693
Bulgaria,100,2022,Raw milk of cattle,770730.0,0.88732443011743034
Bulgaria,100,2023,Raw milk of cattle,726790.0,0.8909142170683273
Burkina Faso,854,2022,Raw milk of cattle,225235.0,0.51764484385769072
Burkina Faso,854,2020,Raw milk of cattle,216287.0,0.51360554717832418
Burkina Faso,854,2023,Raw milk of cattle,229847.56,0.52130074228252954
Burkina Faso,854,2021,Raw milk of cattle,220716.0,0.51583018801780856
Burundi,108,2021,Raw milk of cattle,53815.0,0.48199739937257491
Burundi,108,2023,Raw milk of cattle,36494.0,0.37340662174136363
Burundi,108,2022,Raw milk of cattle,31376.0,0.34521445688961727
Burundi,108,2020,Raw milk of cattle,62001.0,0.57650363437836571
Cabo Verde,132,2023,Raw milk of cattle,4602.04,0.44084854464726192
Cabo Verde,132,2020,Raw milk of cattle,4572.17,0.45976178146038327
Cabo Verde,132,2021,Raw milk of cattle,4573.2,0.45269168026101142
Cabo Verde,132,2022,Raw milk of cattle,4592.77,0.44715202567188123
Cambodia,116,2021,Raw milk of cattle,24390.45,1.0
Cambodia,116,2023,Raw milk of cattle,24329.01,1.0
Cambodia,116,2022,Raw milk of cattle,24337.99,1.0
Cambodia,116,2020,Raw milk of cattle,24275.57,1.0
Cameroon,120,2020,Raw milk of cattle,188000.0,0.70860577592106322
Cameroon,120,2023,Raw milk of cattle,204740.74,0.7231948892622867
Cameroon,120,2022,Raw milk of cattle,205555.56,0.72467092439420666
Cameroon,120,2021,Raw milk of cattle,220666.67,0.739721579975545
Canada,124,2020,Raw milk of cattle,9640572.0,1.0
Canada,124,2021,Raw milk of cattle,9807240.0,1.0
Canada,124,2022,Raw milk of cattle,9742541.0,1.0
Canada,124,2023,Raw milk of cattle,9886559.0,1.0
Chad,148,2020,Raw milk of cattle,238749.12,0.56369518132694685
Chad,148,2022,Raw milk of cattle,254860.38,0.561964224986538
Chad,148,2021,Raw milk of cattle,243710.53,0.55985514046794882
Chad,148,2023,Raw milk of cattle,263319.24,0.56109630163765067
Chile,152,2021,Raw milk of cattle,2336542.01,0.99654564634607223
Chile,152,2020,Raw milk of cattle,2343640.37,0.99654516126170978
Chile,152,2022,Raw milk of cattle,2284942.0,0.9964857612416641
Chile,152,2023,Raw milk of cattle,2224325.0,0.99636645458061945
China,159,2021,Raw milk of cattle,37276274.0,0.88964040086436891
China,159,2023,Raw milk of cattle,42439009.0,0.89791646227385324
China,159,2022,Raw milk of cattle,39779455.0,0.89317692123929271
China,159,2020,Raw milk of cattle,34837214.58,0.88563429317135334
"China, Hong Kong SAR",344,2023,Raw milk of cattle,60.0,1.0
"China, Hong Kong SAR",344,2020,Raw milk of cattle,60.0,1.0
"China, Hong Kong SAR",344,2021,Raw milk of cattle,60.0,1.0
"China, Hong Kong SAR",344,2022,Raw milk of cattle,60.0,1.0
"China, Taiwan Province of",158,2022,Raw milk of cattle,463095.0,0.97589424572317263
"China, Taiwan Province of",158,2021,Raw milk of cattle,449214.0,0.97335702368312715
"China, Taiwan Province of",158,2023,Raw milk of cattle,472449.0,0.97684674979892361
"China, Taiwan Province of",158,2020,Raw milk of cattle,437154.58,0.97069204655045216
"China, mainland",156,2023,Raw milk of cattle,41966500.0,0.89710029325122975
"China, mainland",156,2021,Raw milk of cattle,36827000.0,0.88870787705682652
"China, mainland",156,2020,Raw milk of cattle,34400000.0,0.88464901737066493
"China, mainland",156,2022,Raw milk of cattle,39316300.0,0.8922859449755931
Colombia,170,2022,Raw milk of cattle,7421000.0,1.0
Colombia,170,2021,Raw milk of cattle,6992670.0,1.0
Colombia,170,2023,Raw milk of cattle,7309000.0,1.0
Colombia,170,2020,Raw milk of cattle,7071404.0,1.0
Comoros,174,2021,Raw milk of cattle,13074.2,1.0
Comoros,174,2020,Raw milk of cattle,13049.92,1.0
Comoros,174,2022,Raw milk of cattle,13064.29,1.0
Comoros,174,2023,Raw milk of cattle,13091.28,1.0
Congo,178,2022,Raw milk of cattle,4463.49,1.0
Congo,178,2021,Raw milk of cattle,4470.23,1.0
Congo,178,2023,Raw milk of cattle,4464.75,1.0
Congo,178,2020,Raw milk of cattle,4456.09,1.0
Costa Rica,188,2022,Raw milk of cattle,1219694.0,0.98598658560146935
Costa Rica,188,2023,Raw milk of cattle,1374094.0,0.98805632358376838
Costa Rica,188,2020,Raw milk of cattle,1201444.0,0.98725506469431057
Costa Rica,188,2021,Raw milk of cattle,1202445.5,0.98720637489188467
Croatia,191,2022,Raw milk of cattle,522000.0,0.97570093457943929
Croatia,191,2023,Raw milk of cattle,468000.0,0.97703549060542794
Croatia,191,2021,Raw milk of cattle,558000.0,0.97894736842105268
Croatia,191,2020,Raw milk of cattle,596000.0,0.97385620915032678
Cuba,192,2022,Raw milk of cattle,369600.0,0.99273178514447791
Cuba,192,2020,Raw milk of cattle,455337.0,0.9919093956880608
Cuba,192,2021,Raw milk of cattle,374200.0,0.9925176581675822
Cuba,192,2023,Raw milk of cattle,230800.0,0.98822521943909225
Cyprus,196,2020,Raw milk of cattle,275160.0,0.79205526770293611
Cyprus,196,2023,Raw milk of cattle,303910.0,1.0
Cyprus,196,2022,Raw milk of cattle,286750.0,0.78297791005652184
Cyprus,196,2021,Raw milk of cattle,298140.0,0.77904363731382287
Czechia,203,2020,Raw milk of cattle,3267730.0,1.0
Czechia,203,2022,Raw milk of cattle,3339160.0,0.999805378150254
Czechia,203,2021,Raw milk of cattle,3309910.0,1.0
Czechia,203,2023,Raw milk of cattle,3475280.0,1.0
Côte d'Ivoire,384,2020,Raw milk of cattle,34668.11,1.0
Côte d'Ivoire,384,2021,Raw milk of cattle,35759.69,1.0
Côte d'Ivoire,384,2023,Raw milk of cattle,37805.47,1.0
Côte d'Ivoire,384,2022,Raw milk of cattle,36768.92,1.0
Democratic People's Republic of Korea,408,2023,Raw milk of cattle,84177.87,1.0
Democratic People's Republic of Korea,408,2022,Raw milk of cattle,83833.67,1.0
Democratic People's Republic of Korea,408,2020,Raw milk of cattle,84911.33,1.0
Democratic People's Republic of Korea,408,2021,Raw milk of cattle,84724.96,1.0
Democratic Republic of the Congo,180,2020,Raw milk of cattle,8370.62,1.0
Democratic Republic of the Congo,180,2022,Raw milk of cattle,9318.52,1.0
Democratic Republic of the Congo,180,2023,Raw milk of cattle,9831.99,1.0
Democratic Republic of the Congo,180,2021,Raw milk of cattle,8831.86,1.0
Denmark,208,2022,Raw milk of cattle,5664000.0,1.0
Denmark,208,2021,Raw milk of cattle,5644000.0,1.0
Denmark,208,2020,Raw milk of cattle,5666000.0,1.0
Denmark,208,2023,Raw milk of cattle,5687000.0,1.0
Djibouti,262,2023,Raw milk of cattle,9160.76,0.59912271121084038
Djibouti,262,2022,Raw milk of cattle,9126.08,0.59866466020207221
Djibouti,262,2021,Raw milk of cattle,9100.11,0.59834425024426618
Djibouti,262,2020,Raw milk of cattle,9050.5,0.59826624748477641
Dominica,212,2021,Raw milk of cattle,6980.04,1.0
Dominica,212,2020,Raw milk of cattle,6975.9,1.0
Dominica,212,2023,Raw milk of cattle,6990.94,1.0
Dominica,212,2022,Raw milk of cattle,6985.2,1.0
Dominican Republic,214,2023,Raw milk of cattle,862164.34,1.0
Dominican Republic,214,2020,Raw milk of cattle,891531.27,1.0
Dominican Republic,214,2022,Raw milk of cattle,860770.65,1.0
Dominican Republic,214,2021,Raw milk of cattle,861564.88,1.0
Ecuador,218,2021,Raw milk of cattle,2145000.0,0.99751199117535327
Ecuador,218,2023,Raw milk of cattle,2100200.0,0.997568880653998
Ecuador,218,2022,Raw milk of cattle,2071000.0,0.99759257933703
Ecuador,218,2020,Raw milk of cattle,2315400.0,0.99802378875951081
Egypt,818,2020,Raw milk of cattle,4281000.0,0.76747938329150234
Egypt,818,2023,Raw milk of cattle,4445000.0,0.7890065685923987
